4931,кіт андрій богданович
4992,лубінець дмитро валерійович
9837,калетнік григорій миколайович
34560,гордєєв олександр леонідович
25471,петришин олександра василівна
7333,чіх сергій федорович
24129,хорєв михайло юрійович
24130,гвозденко павло валерійович
6778,дудник юрій павлович
14647,цаплін валерій іванович
5050,павелко андрій васильович
47799,шевчук аліна миколаївна
28590,животченко владислав олегович
17248,ромах володимир іванович
9817,дубіль валерій олександрович
43788,гурін дмитро олександрович
43926,пузійчук андрій вікторович
33330,удовиченко олександр григорович
5078,развадовський віктор йосипович
4845,геращенко ірина володимирівна
4725,нефьодов максим євгенович
4762,розенко павло валерійович
16617,капінус євгеній валерійович
4998,льовочкін сергій володимирович
51424,левченко володимир анатолійович
49910,абравітова любов олександрівна
4893,дубневич ярослав васильович
25672,балога віктор іванович
54490,проскочило павло іванович
193,буцан анатолій олексійович
25462,савка богдан петрович
36124,бобков михайло сергійович
8659,ткач степан опанасович
32833,дроздов олександр михайлович
7473,чухлєбов сергій олександрович
33004,бондаренко микола олександрович
4925,кириленко іван григорович
43800,шуляк олена олексіївна
438,кіссе антон іванович
36075,агліулін равіль мінгаязович
1290,башинський віталій володимирович
9852,кожем’якін андрій анатолійович
4417,бєлов віктор юрійович
7564,капуста тарас ярославович
37246,хорішко дмитро володимирович
20110,ковалів ярема богданович
43581,тарновський володимир олександрович
54442,ляхов ігор іванович
1361,гордієнко микола григорович
4456,храпова світлана михайлівна
38380,циклінський сергій володимирович
43673,вельможний сергій анатолійович
43134,разумков дмитро олександрович
43905,сольський микола тарасович
5168,юрчишин петро васильович
16891,гапіч олег васильович
9750,благодир юрій анатолійович
4991,лопушанський андрій ярославович
50129,мороз юлія анатоліївна
17341,друцул іван васильович
32841,борщевський андрій олегович
43900,задорожний андрій вікторович
17317,дубенець сергій михайлович
1421,негода в’ячеслав андронович
4905,журжій андрій валерійович
5512,кісь петро васильович
39538,шаповал юрій іванович
26360,хведчук валерій олександрович
5004,мартиняк сергій васильович
27082,пасюта андрій григорович
51999,сабадош віктор михайлович
32916,ворожбит олег віталійович
43671,кузнєцов олексій олександрович
34575,христофоров олександр дмитрович
5604,лисична наталія михайлівна
27040,балагура олег вікторович
54399,гончаренко олександр олексійович
37270,хорошковатий андрій сергійович
9783,гелевей олег іванович
43824,арістов юрій юрійович
26070,коротков вячеслав валентинович
43669,воронько олег євгенійович
27328,шевченко володимир миколайович
5986,потапенко володимир іванович
45768,борзілов євген вікторович
16980,мангул олександр анатолійович
33017,щетінін сергій володимирович
14767,тіщенко андрій віталійович
54402,шляхов ярослав миколайович
42510,стефанчук руслан олексійович
43748,одарченко андрій миколайович
43835,кириченко микола олександрович
50257,руденко тетяна сергіївна
36167,бевз григорій анатолійович
54436,пянківський юрій іванович
28876,шевченко віктор леонідович
5802,марцинкевич анатолій миколайович
52323,лазаренко михайло дмитрович
23848,кавецький андрій володимирович
14765,єрохін олег іванович
25387,рябокінь олександр іванович
9849,коваль олександр іванович
9421,бриль костянтин іванович
32699,глущенко світлана володимирівна
17096,андрусишин роман богданович
336,власенко сергій володимирович
31745,кравчук володимир миколайович
43668,кузбит юрій михайлович
43936,макаров олег анатолійович
9985,тягнибок андрій ярославович
46117,золотаревський костянтин олександрович
4778,абдуллін олександр рафкатович
27270,болоховець юрій віталійович
25892,боруховський богдан валентинович
28681,балабанцев олег вікторович
25620,іщук микола васильович
7380,волков олександр сергійович
9486,йовенко валерій іванович
36013,торстен пауль 
27020,романенко олександр васильович
33028,вдовиченко андрій васильович
4965,кузьменко анатолій іванович
6472,пермяков олексій олександрович
43727,нальотов дмитро олександрович
43752,пивоваров євген павлович
47930,малахов олександр анатолійович
42899,резніков олексій юрійович
25844,тодорова наталія іванівна
39825,миндаугас бакас 
43665,скороход анна костянтинівна
6521,пейтер чаба алайошович
9682,кір’янков віталій володимирович
28875,шахов сергій володимирович
28134,рябков сергій володимирович
4536,маньківська анастасія геннадіївна
52672,головашич людмила володимирівна
26725,євстаф'єва вікторія вікторівна
47915,бойко василь володимирович
14758,юрков володимир іванович
9587,смачило іванна василівна
4944,кондратюк олена костянтинівна
43822,струневич вадим олегович
43870,маріковський олександр валерійович
27664,умзар юрій августович
5154,шенцев дмитро олексійович
37163,гришин ярослав володимирович
25757,якименко іван васильович
51816,шахматенко роман сергійович
8628,жизнєвський юрій васильович
43831,качура олександр анатолійович
46010,балабай василь миколайович
6565,патлачук василь никифорович
43836,третьякова галина миколаївна
38545,медик ігор володимирович
43584,шевченко ігор юрійович
41144,ковальчук валентин анатолійович
5021,мисик володимир юрійович
6983,поліщук лариса василівна
43626,мейдич олег леонідович
9598,круголь юрій васильович
15360,давлатов вячеслав анатолійович
9803,данілов віталій богданович
43604,вацак геннадій анатолійович
5979,кухар василь іванович
46490,іваниця юрій олександрович
17296,бернашевський олександр вячеславович
9843,карпунцов валерій віталійович
27601,нельга віталій валерійович
27453,кладов ігор олександрович
4910,звягільський юхим леонідович
26804,чиклікчі степан гаврилович
34626,мельник володимир петрович
4570,коробов володимир костянтинович
23580,гордієнко денис геннадійович
26417,доманський володимир миколайович
9961,сікора ольга мирославівна
5888,литовченко наталія олексіївна
17345,допіряк петро васильович
13917,василець наталія євгенівна
35425,савчук валерій петрович
4706,паракуда олег васильович
37148,петросянц марина миколаївна
54465,нагорний євгеній володимирович
33005,полозов віктор олександрович
5152,шаповалов юрій анатолійович
43833,культенко артем валерійович
45920,тарасюк юрій володимирович
8500,білоус тамара миколаївна
4909,заставний роман йосипович
52007,глазков андрій володимирович
7660,ровинський юрій олександрович
6766,берадзе георгій риносійович
39208,ганжа тамара олександрівна
42894,фішер стівен 
48426,колісник сергій іванович
5193,біланенко олександр георгійович
26020,федоренко сергій вячеславович
6764,баранов валерій олексійович
28769,мацкевич людмила теодорівна
41431,шаповал олексій олексійович
28073,поліщук кирило ананійович
5915,бутенко світлана борисівна
5208,гультай михайло мирославович
7513,гаврилюк максим петрович
33081,швець ігор вадимович
45084,форсюк наталія валеріївна
26910,анашкін микола олександрович
17184,звірко лариса миколаївна
37760,крижанівський олександр іванович
26519,ковальова олена віталіївна
43221,комарницький віталій мар’янович
45264,дубовик сергій олегович
36173,процюк олександр феодосійович
28815,ладика юрій миколайович
25676,смешко ігор петрович
36216,суманєєв вадим сергійович
9818,дубовой олександр федорович
23931,кимлик роман володимирович
25804,машкін євген олексійович
42138,стовік ігор олегович
25481,болотенюк василь михайлович
43956,панін сергій олексійович
26254,соколовська світлана іванівна
17459,вовчук наталія володимирівна
46849,клименко дмитро андрійович
28013,глодя андрій ілліч
8905,євтушенко василь григорович
32897,черевко михайло володимирович
17278,кумановська світлана степанівна
10177,брицький роман євгенович
8798,осипчук олена віталіївна
6408,єльченко володимир юрійович
24147,кравченко андрій михайлович
7836,суровицька людмила василівна
5977,камишева людмила миколаївна
27805,панченко олексій олександрович
5356,львов богдан юрійович
27168,коваленко станіслав петрович
38595,роща олександр володимирович
28189,мітіна галина віталіївна
7433,ткаченко юрій анатолійович
5631,ткаченко ілона юріївна
27445,борис дмитро омелянович
7083,гах ігор вячеславович
25934,красноносова раїса борисівна
25906,барінов дмитро анатолійович
8180,хрипун олег олексійович
37968,савка іван іванович
47922,сігарьов єгор сергійович
26495,хромовських сергій миколайович
26527,орехов геннадій васильович
6579,скрипець валентин вікторович
6340,дідух петро олексійович
28312,кобзар станіслав володимирович
51858,куренков валерій федорович
33168,кравчук юрій миколайович
4743,снітко микола петрович
32628,гриненко артем олександрович
36218,боровський андрій володимирович
25546,солончук юрій іванович
43642,соха роман васильович
6230,дадашева світлана вячеславівна
27943,кубатко павло миколайович
31769,шевченко тетяна валентинівна
51675,алюшина наталія олександрівна
47957,фіалковський артем сергійович
9478,бурковський леонід григорович
6364,самусь георгій юрійович
54434,сергійчук світлана йосипівна
32978,астапенко володимир володимирович
5265,тітов юрій георгійович
27573,дмитренко ігор валентинович
4949,король віктор миколайович
28661,гуляєв анатолій юрійович
43601,снопков сергій петрович
48805,висоцька олена володимирівна
8070,ященко микола анатолійович
5964,барбашова сільва вікторівна
28113,халаджі микола олександрович
23880,новіков олексій юрійович
27189,ониськів орест ярославович
38274,савченко олександр олександрович
17228,петровський володимир михайлович
7800,крегул микола миколайович
27099,чернухін андрій анатолійович
7365,волошина ірина петрівна
44840,полюхович юрій юрійович
26280,козленко іван васильович
25595,болокан володимир павлович
39368,рувінська ольга борисівна
54454,саранча василь іванович
38360,рокоче ілля вікторович
36228,остаповець олександр анатолійович
42444,крет галина романівна
8756,дундар ірина олександрівна
4654,іванніков станіслав єгорович
7803,мишинчук наталія степанівна
52075,панчук оксана станіславівна
36908,костюк сергій миколайович
4379,корольченко андрій павлович
41671,панкулич віктор іванович
14738,устименко володимир іванович
27005,коссєй володимир степанович
28002,овсієнко олег іванович
33438,шпакова тетяна петрівна
47919,жоравович дмитро олексійович
26227,кас'ян дмитро тимофійович
27129,чернишен олександр анатолійович
49905,логвін дмитро вадимович
27528,семенюк леонід олександрович
6361,невідомий василь іванович
34648,філюк сергій петрович
27153,полуліх мирон семенович
47941,ерікян роберт спартакович
54485,свердлін дмитро валерійович
42446,фомін сергій борисович
33051,всеволодський костянтин вікторович
5147,червакова ольга валеріївна
26687,дорошенко ярослав валерійович
25897,горніцький сергій іванович
7234,войченко анатолій іванович
15216,гайдабура вікторія миколаївна
45506,єлейко тарас ярославович
38896,баркаров юрій андрійович
54464,кукол дмитро михайлович
23877,литвиненко олександр сергійович
10127,яриш світлана іванівна
26569,заболотній олег григорович
8717,лисак ігор никодимович
6576,степанов микола прокопович
16699,огнівець інна василівна
25813,туренко олександр валентинович
38568,мікрюков сергій анатолійович
54445,небила олександр петрович
24002,ромась сергій іванович
45474,гончаров олексій сергійович
48403,вигівський іван михайлович
7839,франко вікторія андріївна
7702,давидюк олександр кузьмович
26669,левик микола петрович
25869,панкевич богдан романович
46229,петрова наталія леонідівна
25715,данилов станіслав олександрович
27077,забела леонід володимирович
48661,юлдашев сергій олексійович
25839,кацмаза роман васильович
17664,іванов сергій михайлович
28454,соболєв сергій михайлович
46226,боднарук євдокія іванівна
36231,гаврилюк володимир олексійович
13948,черкашин олександр вікторович
7698,войцешук іван євгенович
44882,ждан віра григорівна
52045,гойда ігор ярославович
6529,хачатурян хачатур володимирович
24036,авдєєнко олександр андрійович
7144,царенко олександр іванович
25605,паштецький володимир степанович
34475,іванова ірина миколаївна
28690,суворова людмила анатоліївна
47188,балан юрій вікторович
34576,адамчук сергій миколайович
27927,мушегян вагінак оганесович
7027,товстоног ірина вікторівна
44483,короленко володимир васильович
8353,чабаненко світлана володимирівна
34605,соловйова валентина феодосіївна
26177,коваленко світлана іванівна
49299,воробей світлана іванівна
28566,оржехівська ірадіана іванівна
17054,кочерга андрій леонідович
28382,баранник олександр леонідович
16873,дунайчук валерій савович
25556,колєжук андрій сергійович
9993,царьов олег анатолійович
27230,левчук олександр петрович
5816,кучевський петро васильович
37243,климук дмитро миколайович
49753,токарюк борис ілліч
6369,дюдін юрій олексійович
5958,хіль лариса миколаївна
25756,гашенко іван анатолійович
14804,данилишин анатолій антонович
26838,лозовий олександр васильович
44510,валюк володимир григорович
38108,мельник лідія романівна
36130,кикоть олег михайлович
51683,могильна ольга валеріївна
27324,кривопуст богдан леонідович
27281,мостепанюк андрій андрійович
14739,хоменко ганна федорівна
4384,сазонов геннадій васильович
6120,бучик анна юріївна
38115,гарник наталія леонідівна
27211,олексієвець олег миколайович
49923,балук любомир іванович
44516,барабаш юрій володимирович
26319,лахненко євгеній миколайович
1127,ткаченко ніна григорівна
25959,герасимчук володимир володимирович
49584,лободенко сергій васильович
7100,бовсуновський олександр миколайович
26518,данилов юрій миколайович
51761,криштоф світлана дмитрівна
49583,партала вадим костянтинович
28193,іващенко анатолій васильович
25557,дмуховський ігор іванович
16830,мамонтова ірина юріївна
26895,кошин василь аркадійович
24075,ліщина іван юрійович
6497,довженко валентина іванівна
5527,маміна оксана вікторівна
9601,свистун ірина петрівна
38539,андрусяк юрій ілліч
8021,усик григорій іванович
26733,ільченко федір петрович
37161,тимочко тетяна валентинівна
6836,баранов олександр андрійович
36668,турецький петро степанович
45243,піщанський олег валерійович
47307,гарнага микола петрович
16820,холоденко ріта анатоліївна
43869,петруняк євген васильович
43746,мезенцева марія сергіївна
43169,подкалюк юлія леонідівна
28559,дубчак павло юхимович
43876,потураєв микита русланович
6429,пушняков анатолій савватійович
17613,кватирко олександр михайлович
23933,когатько станіслав миколайович
26446,демчук олександр миколайович
27747,чорний богдан петрович
8270,романішин володимир леонідович
46448,мельник юрій володимирович
49003,шпак олена анатоліївна
38357,онушканич ярослав васильович
28432,агафонов олег юрійович
14883,кузуб геннадій борисович
15306,жуков михайло павлович
27035,проценко володимир вікторович
37309,зейналов едуард джангірович
45277,кругляков владислав дмитрович
14747,новічков олексій володимирович
27617,жук ігор богданович
27888,вовколуп юрій михайлович
27125,іщик анатолій андрійович
7945,малієнко наталія володимирівна
47594,апрєлєв євген в’ячеславович
43597,побережна тетяна дмитрівна
5634,чернусь катерина петрівна
49912,літянський олександр сергійович
8091,луняченко анатолій васильович
46012,сахненко василь олександрович
38291,казарян андранік тельманович
52091,подколзін олександр сергійович
7730,філіпчук петро васильович
6381,надоленко геннадій олексійович
36147,кравець людмила володимирівна
15371,клюба марія богданівна
48818,кулик роман олександрович
8789,мірута ольга анатоліївна
26783,кривоший вілій іванович
26389,суровцев володимир олексійович
15211,матюхін василь георгійович
36083,маліцький петро михайлович
43687,войцещук андрій дмитрович
27630,поліщук олександр станіславович
27016,холомханов рашид магомедович
7599,величко валерій миколайович
32604,шаповал ігор вікторович
9503,лавров олександр сергійович
4360,коновець сергій олександрович
54456,перепелиця михайло іванович
6936,левицький олег іванович
36895,герасимчук олександр андрійович
41158,бузиль віталій володимирович
34500,замахін андрій леонідович
14805,земцова ірина михайлівна
45272,фрицький юрій олегович
29351,цандур микола миколайович
5312,умнова олена володимирівна
6870,гурська алла іванівна
6034,левицька наталія георгіївна
24159,фещенко володимир петрович
10196,ковальчук всеволод владиславович
51410,дозорець олександр петрович
45119,черних олександр олександрович
42900,грінченко олексій миколайович
54489,полішко наталія петрівна
43916,макаренко михайло васильович
5698,прокопчук лариса петрівна
5268,школяров віктор федорович
44404,цапук юрій лаврентійович
26315,юрченко вікторія сергіївна
26624,хорощак євген степанович
37330,гентош тарас йосифович
7896,орел анатолій іванович
5612,пищида микола миколайович
43898,вінтоняк олена василівна
15435,кондес василь дмитрович
42961,доценко олександр аркадійович
27715,ледней василь іванович
25500,терешко віктор олександрович
28513,цяцька олександр миколайович
8800,папоян вікторія вікторівна
28194,деркач михайло макарович
6664,махніцька катерина григорівна
23989,шарабар анатолій вікторович
27900,коломійцев олександр анатолійович
51388,фірташ дмитро васильович
50120,гуцол станіслав станіславович
37716,іваницький олександр володимирович
46522,омельченко петро михайлович
26761,нікітін євген євгенович
6477,тенетко ганна григорівна
50360,бас іван вікторович
27451,кабалоєв алібек муратович
52066,ревук ольга миколаївна
4774,гецадзе гія гізойович
27506,багрій григорій мирославович
46104,безрукий тарас романович
6297,заліско олег ігорович
28174,мовчан віктор олександрович
6207,коломієць віолетта володимирівна
54449,семенюк віталій вікторович
25800,глущенко максим михайлович
25450,греков леонід дмитрович
6206,локтіонова оксана віталіївна
8674,величко тамара аркадіївна
47053,влізло євген миронович
37951,дишлиук майя михайлівна
8371,донець ліана олексіївна
28737,померанська лариса миколаївна
37125,колос валерій володимирович
43450,шульга тетяна олександрівна
9511,батурін віталій миколайович
49773,таєнчук віталій павлович
24142,вискуб олексій анатолійович
44,миргородський олег петрович
43100,панова наталія володимирівна
48663,водолага анатолій володимирович
28719,бєлов вячеслав олегович
45270,перепелюк володимир григорович
6242,кочеткова ірина василівна
4834,вовк віктор іванович
54462,соколов олександр олександрович
7592,ігнатьєва ганна вячеславівна
47572,галябарда надія володимирівна
7328,баранов юрій васильович
7520,михайленко дмитро геннадійович
49904,писаренко анатолій миколайович
4839,галасюк віктор валерійович
27228,зубко віктор іванович
26976,кордюк валерій федорович
10118,мамуладзе суліко мамедович
43787,безугла мар’яна володимирівна
4766,устименко сергій олександрович
7928,чорнобривко юрій васильович
6945,марченко оксана володимирівна
44871,коваленко володимир андрійович
4727,микольська наталія ярославівна
27852,малашкін леонід анатолійович
41637,гресько юрій петрович
26128,сало дмитро володимирович
36646,пархоменко дмитро 
8319,скрипка анжела антонівна
42928,залкіндер ігор юрійович
43222,потапенко володимир іванович
47980,зорькін анатолій олександрович
28530,гуров олександр олексійович
4434,заіка олександр олексійович
35433,шмигановський василь степанович
10148,красовський віктор аркадійович;
25974,компанець анатолій миколайович
54459,соловійчук григорій русланович
6335,ягун віктор миколайович
27147,ейсмонт валентин севастянович
38206,магера андрій павлович
8722,одинак олександр олександрович
5472,васильєва ірина анатоліївна
7776,стан іван васильович
5622,свистунова олена вікторівна
16882,гайворонська інна михайлівна
49890,футоран наталія костянтинівна
14846,маніфасова тетяна григорівна
54440,стародуб андрій володимирович
17369,мірошниченко павло леонідович
24009,заяц валерій юрійович
6214,абрамов валерій іннокентійович
46261,кириченко тарас олексійович
6328,рябенко григорій миколайович
27377,косенко петро олексійович
43167,гатаулліна олена аухатівна
33412,пліс геннадій володимирович
14546,бушев микола федорович
32914,наточій роман павлович
23992,шевцова катерина володимирівна
27689,микитюк сергій олегович
46114,ковальчук павло павлович
6510,найда ігор володимирович
26985,леонов олег іванович
17416,бушинський володимир васильович
37212,гайдабас володимир олександрович
25652,бєлоусов валерій володимирович
8343,нагорна людмила михайлівна
4449,круш олександр григорович
27380,вершков євген іванович
10174,левченко олександр іванович
37925,мантач олександр володимирович
26497,черніков олександр миколайович
8928,фетісова тетяна леонідівна
28947,неділько тетяна миколаївна
45386,бондаренко сергій михайлович
42475,лазарь марина вадимівна
27674,петронюк василь семенович
27724,яремко михайло михайлович
49572,мустеца ігор васильович
27252,сапожнік віктор вікторович
43554,плейтух віктор павлович
36007,таратула володимир мирославович
52057,крупчак володимир васильович
47820,постовий олександр олександрович
46451,чернівчан наталія василівна
45268,кармаза олександра олександрівна
44861,бруй василь олександрович
37902,макогон ігор вікторович
37183,короткевич-лещенко андрій миколайович
27327,сапіга дмитро іванович
14578,пархоменко святослав анатолійович
17041,маличенко олександр іванович
26760,никифорович євген іванович
28192,скрипнік василь володимирович
17137,жумаділов арсен куатович
33408,голуб іван мирославович
49313,озарків микола степанович
38723,козлов георгій михайлович
26591,варавва ігор георгійович
17402,галицький володимир сергійович
5134,усов костянтин глібович
27473,савченко володимир миколайович
43830,бабій роман вячеславович
27029,висоцький микола григорович
25842,присяжний віктор сергійович
33414,радченко віктор сергійович
34634,сидоренко валерій павлович
26323,гельчин олег владиславович
7990,кирилюк галина миколаївна
7293,гурський роман йосипович
14648,чеховський андрій анатолійович
6079,літвіна наталія миколаївна
7342,михайлишин ігор володимирович
5023,мірошніченко іван володимирович
14810,аверкіна анастасія олександрівна
47448,кабатов євген олександрович
6933,кучіна ірина юріївна
25802,шаповалова олена олександрівна
10209,дробахін валерій петрович
7125,плаха віктор володимирович
17638,ковальчук олександр михайлович
51429,фещенко артем валерійович
47437,мартиненко галина анатоліївна
5543,савенко микола євгенійович
28730,цибенко володимир григорович
45120,колумбет антон сергійович
38279,комар олексій миколайович
32646,саутенко сергій олегович
4330,гончаренко ігор ростиславович
44509,мельник ігор іванович
25845,оніщенко юрій петрович
8308,висоцька наталія в’ячеславівна
23733,новак славомір ришардович
47242,ющенко тетяна миколаївна
45225,гальченко станіслав євгенович
28277,османов длявер ібраімович
37965,божейко микола ігорович
28744,мороз віктор васильович
4739,біденко артем ігорович
25593,кібірленко іван іванович
33281,піщенко володимир петрович
5283,дьоміна ольга олександрівна
28808,мельник василь володимирович
16705,сибіга андрій іванович
25467,шпєлик михайло михайлович
26707,каторгін олег миколайович
17263,гончаров роман анатолійович
26648,поляков віктор федорович
7278,піхоцький володимир федорович
8242,пантелієнко віталій олегович
32940,саварін михайло михайлович
25919,бондар віктор васильович
6898,калачова ірина володимирівна
27640,гурін володимир олександрович
32649,поляков андрій володимирович
15325,курдюмов микола костянтинович
5032,найєм мустафа-масі 
7289,ізьо надія богданівна
49306,гребенюк ігор олександрович
51815,орленко ігор миколайович
17563,коваленко микола васильович
6277,яцун сергій борисович
4950,корчик віталій андрійович
25859,бонк орест едуардович
8712,кифлюк володимир федорович
47606,тимунь костянтин іванович
34612,дібров олег олександрович
46030,ющенко олег олександрович
38080,коваленко ігор миколайович
27925,калинський олексій олексійович
42183,козар віталій васильович
47569,лапа андрій дмитрович
9642,проценко сергій жоржевич
27392,акушев павло валерійович
4919,іщейкін костянтин євгенович
28117,фущич іван іванович
6353,ніжнік марія володимирівна
16997,мазур юрій йосифович
7537,танченко олександр іванович
26946,півник володимир петрович
54492,федотов ігор григорович
27930,шведюк сергій володимирович
7431,астаф'єва людмила леонідівна
36254,широков максим анатолійович
6748,божко сергій георгійович
27236,карпенко сергій павлович
8030,бовтрук валентина миколаївна
27519,пилипенко микола андрійович
7223,черчатий олександр іванович
48381,собко максим олегович
48659,кравецька світлана степанівна
28419,величко олександр олександрович
26317,філевський олександр в'ячеславович
5976,істоміна олена аркадіївна
7502,рибальченко денис олександрович
6604,паньков олександр васильович
50547,романов дмитро володимирович
15272,бут валерій анатолійович
50256,бегус олег михайлович
33329,гончарук олександр борисович
26869,хоменко олександр анатолійович
47432,сіцькова оксана володимирівна
46248,кириченко сергій васильович
5846,нагорняк євгеній петрович
46804,калінін руслан олександрович
34653,побочіх михайло олександрович
15409,адонін олександр володимирович
50050,маринчук оксана володимирівна
17602,шейко марина зігмунтасівна
27846,білоус в'ячеслав бориславович
5207,вдовіченко сергій леонідович
47532,ангелов олег леонідович
27361,саворовський федір григорович
37275,деркач оксана антонівна
54452,чорнописький любомир ярославович
25611,левкович олена кононівна
6752,серватюк василь миколайович
26722,михайловський микола йосипович
48197,костюченко наталія олександрівна
27873,мальований мирослав степанович
14571,надоненко дмитро сергійович
23907,бутенко ірина олександрівна
48801,малюк василь васильович
6197,бондаренко тетяна знаменівна
8086,желєзнов валентин миколайович
25786,бортник олег валерійович
48120,бомбушкар віталій омелянович
5556,шаповал наталія миколаївна
26763,чорновус йосиф петрович
47295,воловик борис борисович
7406,олійник михайло петрович
36128,джигірей віктор олександрович
17091,кирилич володимир ігорович
46795,навольський тарас іванович
51752,фальченко денис вікторович
33419,саранча володимир анатолійович
14493,іванов павло сергійович
17593,жучков антон сергійович
16839,прилипко сергій миколайович
28064,ковтун костянтин васильович
5633,черненкова людмила андріївна
33346,рубан іван андрійович
45236,мовчанова ганна панасівна
26460,гречаник богдан васильович
25395,бєлінський володимир олександрович
43125,юрчишин ярослав романович
10242,горбачов дмитро олегович
6849,влад федір іванович
26797,кіслінгер сергій анатолійович
23971,коба лариса миколаївна
5148,черненко олександр миколайович
33090,дудай олександр анатолійович
